comment_id,operation,scope,remove_code,add_code,labeler_id,label_time,problem,message
1ac5d30c_368cd148,replace,1,define weak function,psyspl2 field to soc_intel_skylake_config,10,7/19/2019 9:19,NULL,"I think you can try something like:

diff --git a/src/mainboard/google/fizz/mainboard.c b/src/mainboard/google/fizz/mainboard.c
index 1f6dc87c65..18a85ba6ef 100644
--- a/src/mainboard/google/fizz/mainboard.c
+++ b/src/mainboard/google/fizz/mainboard.c
@@ -17,6 +17,7 @@
 #include <console/console.h>
 #include <device/device.h>
 #include <ec/ec.h>
+#include <soc/intel/skylake/chip.h>
 #include <soc/pci_devs.h>
 #include <vendorcode/google/chromeos/chromeos.h>
 
@@ -28,6 +29,10 @@ static void mainboard_init(device_t dev)
 static void mainboard_enable(device_t dev)
 {
        device_t tpm;
+       device_t root = SA_DEV_ROOT;
+       config_t *conf = root->chip_info;
+
+       conf->tdp_pl2_override = mainboard_get_pl2();
 
        dev->ops->init = mainboard_init;
        dev->ops->acpi_inject_dsdt_generator = chromeos_dsdt_generator;

That should allow you to dynamically assign tdp_pl2_override without having to define weak function in SoC.

Additionally, you should be able to do something similar for psyspl2 i.e. add psyspl2 field to soc_intel_skylake_config and assign it in devicetree.cb since it looks like it is constant from your comment.

Thoughts?"
1ac7741a_ee5cdcfe,delete,2,space,NULL,11,7/19/2019 12:22,NULL,space prohibited after that '*' (ctx:BxW)
1b5f74b4_09eecfe5,delete,2,whitespace,NULL,3,6/27/2019 11:17,NULL,trailing whitespace
1bbc5f8b_88eda396,insert,3,NULL,power-up,10,7/18/2019 8:52,NULL,power-up
1bcb89b9_7d010bf5,replace,1,tracehub base,tracehub_base,7,7/18/2019 19:27,NULL,"tracehub base seems like a bad name for this since it's not really the base. It's just the original dram_base passed in. I think it makes more sense to do:

tracehub_base -= ...;
tracehub_base -= ...;
tracehub_base -= ...;

tracehub_size = dram_base - tracehub_base;"
1bde5a74_feb13a2f,insert,3,NULL,question mark,8,7/17/2019 15:34,NULL,"Missing +""?"""
1c57982d_47cbbdfd,insert,3,NULL,graphics_get_gtt_base,11,7/19/2019 12:22,NULL,Shouldn't you check the return value of graphics_get_gtt_base before performing the read.
1cfc0e22_ef3c2f47,insert,3,NULL,#include <baseboard/ec.h>,11,7/17/2019 8:56,NULL,#include <baseboard/ec.h>
1d1c9707_fe646c12,insert,3,NULL,indentation,9,7/18/2019 11:08,NULL,indention is off
1d808f99_fcbcdd75,delete,2,int,NULL,7,7/18/2019 8:27,NULL,this includes an int?
1d844c74_9984af70,replace,1,EC_WAKE,EC_WAKE_GPI,9,7/24/2019 20:27,NULL,Shouldn't these be EC_WAKE_GPI as well?
1d974a35_99fee291,not_enough,0,NULL,NULL,7,7/18/2019 19:21,NULL,"uint32_t value = bios_read16(offset + sizeof(uint16_t)) << 16;
return value | bios_read16(offset);"
1db904af_31755588,not_enough,0,NULL,NULL,10,7/19/2019 9:08,NULL,"The 32-bit limitation was only a workaround for the
signature of acpi_create_dmar_drhd(); which uses an
uint64_t by now. So it would make more sense to read
the full 64-bit register now and don't check for the
upper bits to be zero."
1def43fc_6556ffa5,replace,1,"4, 5, 6, 7","6, 4, 7, 5",7,7/19/2019 4:38,NULL,"Shouldn't this be 6, 4, 7, 5?"
1e43b477_87c7ba27,replace,1,function definition argument,const struct region *,9,7/16/2019 16:14,NULL,function definition argument 'const struct region *' should also have an identifier name
1e47e05a_37cf5610,delete,2,void google_chromeec_check_ec_image(int expected_type);,NULL,11,7/18/2019 4:28,NULL,Shouldn't all callers of google_chromeec_check_ec_image(EC_IMAGE_RO) be removed?
1e4df8b0_d6bfd762,delete,2,PMC_XXX,NULL,9,7/18/2019 7:38,NULL,"can we get rid of PMC_XXX here only then common code will be neat, i guess we are just referring SRAM controller, which is sitting over other pci bus, not inside PMC controller?"
1ece3de9_1f26882f,insert,3,NULL,parens,11,7/24/2019 15:27,NULL,"if (IS_ENABLED(CONFIG_BOARD_INTEL_KBLRVP8))
	return;"
1f013636_733b8626,insert,3,NULL,inside the if,7,7/12/2019 13:21,NULL,This can be done inside the if.
1fae0dfb_a469afb9,replace,1,__FUNCTION__,__func__,11,7/14/2019 14:14,NULL,__func__ should be used instead of gcc specific __FUNCTION__
2066d396_01496477,delete,2,Not required,NULL,7,7/24/2019 20:23,NULL,"Not required here, yet."
20b0cc63_c857a704,replace,1,gbb_get_flags(),gbb_init first,10,7/18/2019 9:00,NULL,gbb_get_flags()  [so it calls gbb_init first]
2103ac49_746e6dd9,delete,2,Gru rev2+,NULL,10,7/19/2019 6:34,NULL,This shouldn't say Gru rev2+ anymore.
2123ccfb_8c67c67c,delete,2,whitespace,NULL,1,6/27/2019 11:28,NULL,unnecessary whitespace before a quoted newline
212ea46b_f1e60d3b,insert,3,NULL,spaces,7,7/12/2019 12:53,NULL,spaces required around that '?' (ctx:VxW)
216ef041_84f68d6a,not_enough,0,NULL,NULL,10,7/16/2019 6:50,NULL,recovery request
219b6b62_cb987ce8,insert,3,NULL,space,11,7/23/2019 10:02,NULL,space required before the open brace '{'
21e8e7d2_21308f14,delete,2,printk(),NULL,10,7/16/2019 6:13,NULL,"I don't think you need mtrr.h (just yet).
And printk() is prohibited inside cbmem_top so console.h may be excessive too."
2267ebda_6fefb7a6,insert,3,NULL,indent,7,7/18/2019 17:52,NULL,"suspect code indent for conditional statements (16, 23)"
2270b750_cc07406b,insert,3,NULL,SMBus,7,7/15/2019 19:48,NULL,"Official spellung is SMBus [1].

[1] http://smbus.org/"
2388dd96_1a61a96f,insert,3,NULL,includes,7,7/19/2019 4:40,NULL,"These shouldn't be "" includes as you are picking them up from the -Iinclude path."
240005df_4f222b2f,not_enough,0,NULL,NULL,7,7/18/2019 20:20,NULL,seems unrelated
245337ab_3e30cbda,insert,3,NULL,static,7,7/12/2019 11:36,NULL,static const is the norm
24cf22e1_539fc419,delete,2,mc146818rtc,NULL,7,7/16/2019 19:22,NULL,mc146818rtc is not used.
25177ec7_3dc547a0,insert,3,NULL,blank line,10,7/18/2019 5:26,NULL,One blank line should be enough.
25ff216e_98a011d8,insert,3,NULL,then,7,7/18/2019 9:10,NULL,then
26b62ba0_30f688be,delete,2,unnecessary includes,NULL,10,7/19/2019 9:14,NULL,Please remove unnecessary includes
26b91b15_1cb8bf17,not_enough,0,NULL,NULL,10,7/16/2019 6:45,NULL,I think we want this set up early.
26c949b3_79327bbc,delete,2,&ops,NULL,9,7/15/2019 19:56,NULL,"With this, you don't need the `&ops` in pnp_dev_info above anymore,
and can replace it with `NULL`. That would also be the intended way:
pass common `device_operations` here and only override them if a
single function needs special treatment (in this case, none)."
26ca1e97_f9941619,replace,1,previous coding style,coreboot coding style,9,7/24/2019 17:41,NULL,Please use the coreboot coding style.
279c2524_c2eb4222,delete,2,either,NULL,10,7/16/2019 6:39,NULL,remove 'either'
28223509_46d35a27,insert,3,NULL,tab,11,7/24/2019 15:03,NULL,Please use a tab.
28288f29_692c942f,delete,2,vboot_loader.c,NULL,7,7/16/2019 19:47,NULL,There's another call to this function in vboot_loader.c that you also need to remove.
283ed74e_a3f2145a,replace,1,wrong,redundant,7,7/18/2019 19:08,NULL,I'd say this line is either redundant or wrong.
28962127_e2766bb8,replace,1,availble,available,7,7/19/2019 4:50,NULL,availble' may be misspelled - perhaps 'available'?
28d5d518_37b153db,insert,3,NULL,parens,7,7/16/2019 18:19,NULL,parens around all the macro arguments
2927d888_d04fbb64,insert,3,NULL,212_IRQ,7,7/15/2019 17:44,NULL,212_IRQ like line 37?
294cbf16_e4168a2d,replace,1,asserts,glitch,11,7/17/2019 8:17,NULL,"I am not a fun of asserts - what if this is just a glitch, do we want to crash the device?

I would rather report the problem and return an error, letting upper layers of the protocol decide what to do.

But I am not sure what the prevailing sentiment is in coreboot."
2988a0dc_23498d5f,insert,3,NULL,Kconfig option,7,7/18/2019 18:07,NULL,Just make this enablement a Kconfig option selected by the mainboard Kconfig options.
2a3d7def_3ec72396,not_enough,0,NULL,NULL,10,7/19/2019 6:38,NULL,Why weak in variant?
2a5cba9a_2e2a5b87,insert,3,NULL,(D16),9,7/15/2019 19:42,NULL,or EN25D16 ?
2a99af36_1ad38649,delete,2,tabs,NULL,11,7/17/2019 15:22,NULL,to many tabs
2b1b0828_90ea4ae5,delete,2,const,NULL,10,7/12/2019 12:55,NULL,"I still don't understand the `const` qualifier here. Does it have
any meaning in C?"
2b66ce82_4012d98b,insert,3,NULL,printk warning,7,7/15/2019 19:27,NULL,Add a printk warning that the maximum dimms per channel will be ignored.
2bbcff9b_06f29012,insert,3,NULL,lower case,11,7/18/2019 4:46,NULL,lower case here...
2bc59ff6_6845b939,replace,1,unsigned,unsigned int,8,7/17/2019 15:48,NULL,Prefer 'unsigned int' to bare use of 'unsigned'
2bc651c7_bc648329,insert,3,NULL,0x80,10,7/12/2019 13:04,NULL,In my version of the spec this is 0x80.
2be866da_34211e9d,replace,1,0xfed80x00 offsets,southbridge.h,10,7/18/2019 9:42,NULL,I think these belong in southbridge.h with all the other 0xfed80x00 offsets.
2c507c5e_790d36ad,insert,3,NULL,This,10,7/12/2019 10:52,NULL,This'
2cc248d0_9fc0289d,not_enough,0,NULL,NULL,10,7/19/2019 7:48,NULL,Does the lpc device have a resource here?
2da43a88_9b77ee3e,replace,1,returing null,find_resource(),1,6/27/2019 11:10,NULL,"Nit, I know find_resource() would rather die than returning NULL,
still looks wrong not to check for NULL here."
2da8f312_a90bf3a2,insert,3,NULL,CAMERA1_CLK,9,7/22/2019 15:42,NULL,CAMERA1_CLK
2daece8c_bdce6d5f,delete,2,udelay,NULL,10,7/16/2019 6:05,NULL,The udelay isn't needed any more
2e354241_80700b5b,replace,1,#if,if (),7,7/18/2019 20:20,NULL,No #if. Just use if ()
2e35bb0a_0af60fec,replace,1,only SKU pin,switch-case statement,10,7/18/2019 9:08,NULL,"Let's make this a switch-case statement. I think according to the current plan only SKU pin 0 decides the panel, and the others are reserved for non-panel components (at least for now). So this should be:

 switch (sku_id()) {
   case 0:
   case 2:
   case 4:
   case 6:
      ...innolux...
   case 1:
   case 3:
   case 5:
   case 7:
     ...king...
 }

(Although Brian just told me that apparently our SKU pins don't read the way we expected them to, so that might still change once we figure out what's going on.)"
2e67803c_76b50ed9,not_enough,0,NULL,NULL,9,7/18/2019 8:41,NULL,"let's use for to make this more explicit, say

for (i = 0; i < 2; i++)
 clrset(...);"
2f0129d9_7b810ae8,replace,1,compilation unit,"int psp_load_blob(int type, void *addr);",11,7/23/2019 10:08,NULL,Why expose this anymore? Make it static to the compilation unit?
2f3843b3_b102725c,insert,3,NULL,Sku id,8,7/18/2019 17:58,NULL,Sku id isn't used.
2f52e8e8_a49135bb,insert,3,NULL,PCI_BASE_ADDRESS_4,11,7/19/2019 9:34,NULL,PCI_BASE_ADDRESS_4
2f547a63_2ddb32c3,insert,3,NULL,start at 0x1000,10,7/19/2019 9:22,NULL,Or just make it start at 0x1000 to give plenty of room.
2f65d8d7_025fd672,delete,2,same line,NULL,7,7/24/2019 20:22,NULL,} and else on same line
2f8ba656_c5fba92c,insert,3,NULL,Indent comments,7,7/16/2019 17:30,NULL,Indent the comments as well to align them with the structure members?
2f9b7862_91871c93,insert,3,NULL,close brace,10,7/19/2019 9:06,NULL,else should follow close brace '}'
2fb3b144_ee4dd4a9,delete,2,DW_,NULL,7,7/12/2019 12:20,NULL,remove DW_?
30289f82_bd6ad510,replace,1,PAD_,PAD_SCC,8,7/18/2019 5:16,NULL,Shouldn't this be PAD_SCC?
3034a4db_6f0d8dda,insert,3,NULL,Space,10,7/19/2019 6:40,NULL,Space before `*/`.
3034a4db_9507a6b3,replace,1,turn on,Turn on,7,7/15/2019 18:02,NULL,s/If turn on/Turn on/
3034a4db_aff3757d,insert,3,NULL,space,11,7/17/2019 4:05,NULL,"No tab, just a space."
304d8487_048eeb8b,insert,3,NULL,separate commit,11,7/19/2019 12:29,NULL,"A separate commit for this hunk would be nice, if it’s possible."
304d8487_58d4cd4e,replace,1,two word,one word,10,7/15/2019 6:01,NULL,Above it’s written as one word.
304d8487_cda9219f,delete,2,empty line,NULL,10,7/19/2019 7:02,NULL,Please remove this empty line.
30674434_0e799f36,delete,2,2 trailing lines,NULL,7,7/16/2019 19:05,NULL,remove these 2 trailing lines.
30674434_0e899f48,replace,1,other variables,int,7,7/19/2019 4:42,NULL,Just use int for count variables.
30674434_20f1f874,insert,3,NULL,whitespace everywhere,10,7/18/2019 9:24,NULL,"Please do not change the syntax in the same patch. Also it would be different in other files - so if you decide to add this whitespace, add it everywhere."
30674434_230c742d,delete,2,one space,NULL,11,7/18/2019 7:21,NULL,Just use one space.
30674434_2ed45b4e,replace,1,if case,reset values,10,7/15/2019 9:24,NULL,"Shouldn't you be calculating gpe0_dw1, gpe0_dw2 and gpe0_dw3 from gpio_cfg? In case you go down the route of using reset values in if case above?"
30674434_2efbbbdd,insert,3,NULL,spaced,11,7/17/2019 9:50,NULL,These should be more spaced like the other macros above showing they are associated with the GPIO_GPE_CFG fields.
30674434_2f98d24d,insert,3,NULL,if (!IS_ENABLE(CONFIG_EC_GOOGLE_CHROMEEC)),10,7/16/2019 6:27,NULL,"if (!IS_ENABLE(CONFIG_EC_GOOGLE_CHROMEEC))
  return;"
30674434_3ac3e7c1,insert,3,NULL,"printk(BIOS_WARNING,",11,7/18/2019 3:51,NULL,Can probably unwrap this line now
30674434_4307f00a,delete,2,brackets,NULL,7,7/16/2019 19:14,NULL,Are the brackets needed?
30674434_4c5f1568,delete,2,line,NULL,10,7/19/2019 9:21,NULL,too long of a line
30674434_4e6b97e3,insert,3,NULL,spaces,11,7/18/2019 3:57,NULL,Please add spaces around the operator.
30674434_514213db,delete,2,No messages,NULL,11,7/24/2019 14:41,NULL,No messages seem to be printed.
30674434_5b1eb4d2,insert,3,NULL,need,7,7/15/2019 20:08,NULL,need
30674434_68800bcf,not_enough,0,NULL,NULL,9,7/24/2019 20:25,NULL,This doesn't apply any longer
30674434_6a8ab8fc,insert,3,NULL,spaces,7,7/12/2019 12:58,NULL,"Could you add spaces around the curlies? Even better is to line things up a little better.

const unsigned int pcie_rp_array[] = {
    PCIEA0_DEVFN, PCIEA1_DEVFN, PCIEA2_DEVFN,
    PCIEA3_DEVFN, PCIEB0_DEVFN, PCIEB1_DEVFN
};"
30674434_6f712a83,delete,2,#includes,NULL,8,7/18/2019 19:06,NULL,I seriously doubt all these #includes are needed. Please refine these down to the ones you are using.
30674434_7442a889,delete,2,cols,NULL,10,7/16/2019 6:32,NULL,80 cols?
30674434_7ba0c1ad,delete,2,parens,NULL,10,7/19/2019 7:05,NULL,parens are not needed
30674434_8a2c74c1,replace,1,words,capitalize,7,7/24/2019 20:31,NULL,I’d capitalize the words for better legibility.
30674434_973e66af,delete,2,spaces,NULL,11,7/15/2019 4:41,NULL,trailing spaces.
30674434_ae386b14,replace,1,separate the change,single commit,10,7/19/2019 8:54,NULL,Could you please separate this change out into single commit to keep SoC and mainboard changes separate?
30674434_b4372004,replace,1,chasing bad memory,devicetree.cb,10,7/19/2019 8:59,NULL,"Would be good to check that dev is not NULL. It should be there in devicetree.cb, but it's better than crashing chasing bad memory."
30674434_b710c270,insert,3,NULL,tab,9,7/24/2019 20:28,NULL,tab
30674434_ba17f7e9,insert,3,NULL,tab,10,7/12/2019 14:33,NULL,lost a tab
30674434_c3930063,insert,3,NULL,BIOS_DEBUG,9,7/18/2019 7:34,NULL,BIOS_DEBUG
30674434_c8379f03,replace,1,macro,SW_0_31 ,11,7/19/2019 4:54,NULL,"It's a lot clearer if you encode the communities in the macro itself as I did in my previous comments. That way those specific values can be used in the devicetree itself and one can see that, e.g., SW_0_31 is the group or some such."
30674434_ca62ecf8,not_enough,0,NULL,NULL,7,7/15/2019 19:56,NULL,https://lkml.org/lkml/2016/7/8/625 ;-)
30674434_e817fb63,replace,1,FSP,FIXME: comment,1,7/2/2019 10:05,NULL,Please add comment explaining why this is here as well as a FIXME: for moving this once FSP is fixed to be not be so broken.
30674434_e8f09b72,replace,1,top of the stack,_top and _bottom variants comment,10,7/18/2019 9:41,NULL,"Does this return the top of the stack? If so, please comment that as such since we have _top and _bottom variants below. It appears in the implementation it's the bottom.  I think we s/source/base/ it's clearer as we still have the concept of the source but we know the return value."
30674434_fb1180c1,insert,3,NULL,if,9,7/24/2019 17:48,NULL,if
307bc4af_3a33199b,delete,2,(struct cbfs_file_attribute *)(((uint8_t *)(_a)) + (_a)->len),NULL,11,7/17/2019 10:59,NULL,Is there are reason you can't use a type safe function in all of this? I don't see the point of putting all of this in a macro.
309097a7_addfedf9,delete,2,operator,NULL,10,7/16/2019 6:53,NULL,There's no reason for this \ here. Please remove it.
30a2e463_fcecc9cf,insert,3,NULL,revision,10,7/12/2019 9:59,NULL,"Could you please also add the revision, you used?"
30c3c45c_0cddfd97,insert,3,NULL,exposed functions,9,7/14/2019 15:21,NULL,Comment your exposed functions. Really his entire file needs better commentary on the purpose.
30c3c45c_0ef17f74,delete,2,#if IS_ENABLED(CONFIG_SOC_INTEL_GLK),NULL,11,7/24/2019 15:12,NULL,"if (IS_ENABLED(CONFIG_SOC_INTEL_GLK)) {
  ...
}"
30c3c45c_1b4d3c04,insert,3,NULL,This,11,7/17/2019 15:42,NULL,This
30c3c45c_20eab8b1,insert,3,NULL,definition in C file,10,7/19/2019 9:08,NULL,"static const

Also, this is the only place this structure is used. Why not just add the definition in this C file too?"
30c3c45c_28bf138b,insert,3,NULL,spi_flash_probe(),11,7/17/2019 9:53,NULL,Prior to this change we had the boot device's handle by way of spi_flash_probe(). Now there's no longer any path that retrieves that information.
30c3c45c_292e3584,insert,3,NULL,macro,10,7/19/2019 6:20,NULL,Can you define macro for this: PIVOT_MASK.
30c3c45c_2f39d2c5,not_enough,0,NULL,NULL,9,7/15/2019 19:56,NULL,Why is this a guard?
30c3c45c_40e7b4e7,insert,3,NULL,const struct,7,7/16/2019 19:13,NULL,const struct sa_mem_map_descriptor
30c3c45c_608af0fc,replace,1,wrapper ,sa_add_fixed_mmio_resources(...),10,7/18/2019 8:53,NULL,"Just return sa_add_fixed_mmio_resources(...);

Or... Just put the implementation of that function into this one. There's no need for a wrapper that adds no value."
30c3c45c_633ccc5b,insert,3,NULL,Apollolake,11,7/18/2019 7:20,NULL,Apollolake
30c3c45c_69274ddd,not_enough,0,NULL,NULL,10,7/15/2019 9:34,NULL,"I take it status() wasn't always available? Yes, that indeed does look that way."
